Kodekec;pengeluaran_perkapita;PT_N;JumlahPondok;JumlahMontir;JumlahBAsing;JumlahPoskesdes;R1206EK2;var;ntl.18;ntl.19;ntl.20;ntl.21;lst_mean;lst_median;lst.celcius;ycap.1;ycap.2;ycap.3b;ycap.4b;ycap.6b
3216130;1296539,841;0;89;48;0;9;9;10870389734;1,679688038;1,888435156;1,770994246;1,973462317;15216,57171;15224;31,330;1262642,647;1217789,917;1264236,308;1221596,147;1261021,423
3216140;957795,3122;0;25;0;0;0;5;18674329544;5,813428146;2,724723974;2,039901929;2,120988724;15264,25046;15278,25;32,415;963624,0266;997279,3493;991213,0108;1002229,129;994552,5952
3216150;1057081,493;0;7;0;0;0;1;3407690004;0,971517508;0,980246427;0,842037715;0,902363808;15189,06087;15205;30,950;1052833,109;1042176,343;1055218,493;1043652,996;1045798,266
3217010;633402,8369;0;89;0;0;6;2;6983649110;0,387775724;0,374170115;0,439968636;0,508005839;15008,42001;15008,24249;27,015;648921,9826;654890,1326;640772,6655;650491,0205;648995,8671
3217020;611292,9376;0;42;0;1;5;7;2333800557;0,367093653;0,353461946;0,41767355;0,488274858;14922,38879;14965,40964;26,158;624482,1814;620119,5541;612623,5652;617854,6349;620786,568
3217030;712163,4621;0;103;0;0;2;5;10842574050;0,498443018;0,476512129;0,544393673;0,609369122;14958,39241;14957,66667;26,003;728535,5671;729857,2859;703426,9916;719812,7188;721538,7804
3217040;682656,098;0;49;1;1;2;19;3828880186;0,859427718;0,855749285;0,918755683;0,997310254;15026,91306;15033,32148;27,516;706739,3733;693413,3159;686290,7637;691215,719;698962,8504
3217050;640866,8359;0;34;0;0;3;18;2727079935;1,88395159;2,049301157;2,174448585;2,460442024;15129,00456;15109,49974;29,040;659246,98;653983,7377;649008,5329;653508,6932;657567,5561
3217060;468226,1796;0;168;0;1;23;9;2330603253;0,665367947;0,663594429;0,714327576;0,804711754;15048,06191;15054,21397;27,934;470082,4107;484465,3722;477943,1678;483687,4402;476893,1116
3217070;697893,3775;0;22;0;2;1;20;4226125132;1,915137854;2,133069741;2,095445834;2,265687074;15127,99828;15122,25;29,295;729604,4304;713130,9511;708234,0611;712660,4649;722334,7607
3217080;678456,4573;0;44;0;0;10;14;5181352994;1,108802225;1,192820041;1,136936109;1,266769595;15141,55337;15137,70833;29,604;697812,8695;694387,847;693756,485;694890,8457;695966,1392
3217090;886464,8087;0;86;3;1;3;61;3128474813;4,363653726;4,928666612;5,035522972;5,523099385;15177,69936;15155,08333;29,952;908916,2447;894616,9173;888609,2174;893768,2065;902578,2523
3217100;1212269,704;0;33;0;0;13;32;13769670857;5,244986535;5,639994375;5,663268989;6,2619241;15204,62915;15173,5;30,320;1175248,361;1179742,331;1174022,998;1175505,285;1166063,461
3217110;982611,8006;1;17;0;0;1;24;9620663693;4,130330399;4,058274909;4,270281803;4,72791972;14970,02835;15074,5;28,340;1019764,251;986563,8669;963855,6481;979484,4312;1000073,699
3217120;1235792,17;0;30;0;1;9;48;35395552205;2,491068686;2,690354553;2,800631464;3,075781483;14985,23945;15015,15657;27,153;1231615,903;1099817,286;1072696,449;1076636,166;1117084,12
3217130;1113794,609;0;23;0;0;4;14;8601374711;1,61542199;1,678170367;1,77921436;2,060487703;15028,8466;15057,86523;28,007;1099587,444;1076354,185;1080646,545;1071186,588;1075919,935
3217140;1090871,973;0;31;0;0;9;11;14281309108;0,921086972;1,032770926;1,067019603;1,167554891;15060,78577;15088,7249;28,624;1054752,183;1030943,899;1050500,785;1026865,118;1025171,89
3217150;908505,0563;0;32;4;1;6;6;22557425820;0,791951261;0,872419275;0,915116902;1,011212544;15102,62878;15104,66667;28,943;923557,6466;881286,9351;898153,1461;878650,5372;893639,3982
3271010;1391549,114;1;44;0;1;4;190;5863556618;9,378618048;11,41512997;10,39954618;10,65886885;15274,34187;15275,37352;32,357;1492259,159;1380754,932;1371728,464;1379210,593;1432782,2
3271020;1828180,229;0;21;1;7;0;29;43552412639;14,53662254;17,15703885;15,7026592;16,64323184;15376,74724;15394,5;34,740;1621335,995;1707247,994;1632787,662;1701367,856;1680602,543
3271030;1545788,599;1;40;0;3;0;56;13200795807;13,73842821;15,14005705;13,62163301;14,7304004;15419,92555;15434,66667;35,543;1541058,036;1542623,567;1517667,075;1544805,202;1556401,514
3271040;1140646,639;3;20;0;6;0;33;10638976665;20,05259607;23,90728548;20,28632268;20,48988747;15434,83447;15436,5;35,580;1226239,269;1274794,033;1168307,445;1270435,166;1288562,43
3271050;1479302,902;2;78;4;4;0;84;13870785786;11,60669204;13,4017576;12,75141386;13,51886088;15376,99762;15393,66667;34,723;1547246,582;1464748,54;1450759,45;1467233,356;1521151,882
3271060;1483142,025;1;42;0;5;0;38;11571024405;12,61852589;14,17228886;12,9097565;14,65298328;15408,61349;15419,38338;35,238;1474450,677;1480574,557;1463368,535;1483149,648;1490789,792
3272010;1429111,844;0;31;0;0;0;6;17478811094;3,187113933;3,553280415;3,454726905;4,110675492;15219,30833;15225,5;31,360;1319998,065;1301864,042;1356122,667;1304453,703;1298445,626
3272011;1022826,498;0;30;0;0;0;12;5329609760;2,39397158;2,599662966;2,255730458;2,710820216;15184,60797;15185;30,550;1022978,05;1011614,921;1020266,868;1012292,454;1015863,98
3272012;1634828,626;0;29;0;0;0;4;56497076401;3,448984151;4,134961662;3,859466123;4,823980508;15256,80337;15251,25497;31,875;1295539,74;1273760,561;1397117,387;1283197,531;1267628,039
3272020;1241683,216;0;35;0;0;0;8;7954735175;5,952784823;6,399905326;5,765719889;6,719358511;15325,94763;15328,66667;33,423;1209179,02;1222252,878;1237664,665;1226479,113;1219108,463
3272030;1279100,563;1;29;0;1;0;12;29986886918;5,284174264;5,851728857;5,118535031;5,739564313;15264,72398;15262,5;32,100;1235380,852;1198081,119;1227896,62;1202437,852;1220985,633
3272040;1143264,233;0;35;0;0;0;8;10969441435;6,105468456;6,868597007;6,383581663;7,480532104;15256,4966;15293,5;32,720;1116872,634;1137809,002;1143782,52;1141197,968;1133131,429
3272050;1175312,129;0;31;0;1;0;13;6635904664;7,987991013;8,877392481;8,20244436;9,079379261;15301,31936;15293,5;32,720;1162502,744;1180398,369;1173019,304;1181040,314;1176090,477
3273010;1838509,447;0;11;2;1;0;17;34100387234;14,08322249;14,30164664;14,73700893;15,07292693;15436,33997;15445,02563;35,751;1569884,502;1718246,725;1692770,05;1721483,508;1667850,844
3273020;1351175,524;0;12;0;0;0;19;42418118028;15,07717207;16,26995238;16,26697659;17,05753059;15469,453;15466;36,170;1246844,565;1470342,327;1371113,42;1476862,584;1412737,896
3273030;1304664,164;0;2;0;2;0;41;39583401825;17,09719771;17,36830338;17,97628148;18,37544248;15504,28367;15506,28639;36,976;1323744,566;1490632,873;1360861,761;1497232,631;1465059,412
3273040;1895040,563;0;9;0;0;27;24;25839626818;16,13893031;17,72393106;19,07653969;19,69826577;15478,57866;15469,33333;36,237;1563191,938;1813282,058;1770339,201;1813690,008;1693219,978
3273050;1314884,815;0;14;0;1;0;17;30174937613;20,23443366;20,55821697;20,40583978;19,60076906;15508,60967;15504;36,930;1245419,185;1536246,945;1357640,317;1533511,791;1455417,997
3273060;3592750,385;0;4;4;7;0;30;3,26631E+11;19,51602586;20,36531854;20,53477862;19,71538486;15501,16172;15508;37,010;1731862,49;2069362,585;1863259,696;2058811,048;1970342,366
3273070;4306173,419;1;12;0;10;0;53;3,91075E+11;23,04970639;23,15195361;22,01020533;21,56856979;15500,75432;15505;36,950;2051563,967;2286348,901;1918994,806;2250915,381;2218753,829
3273080;2054774,85;0;11;4;1;2;12;42983659000;15,29079133;16,47853984;16,90023537;17,45072535;15448,62928;15447,5;35,800;1631084,084;1846800,525;1807159,975;1845992,721;1766113,675
3273090;3396482,69;0;2;0;1;0;20;1,9022E+11;15,18161775;15,99491311;16,7987241;17,54504339;15464,77752;15460,8;36,066;1664586,243;1968195,742;1960311,424;1969033,236;1845086,281
3273100;2399773,206;0;1;19;4;0;20;1,26449E+11;12,84929209;14,09355857;15,37460456;16,15874468;15428,78592;15433;35,510;1677520,216;1733810,247;1743139,356;1741822,076;1767958,217
3273101;3029733,835;1;1;1;3;0;16;1,62057E+11;9,01764854;11,25560755;12,20441758;13,67383262;15364,69942;15360;34,050;1735830,551;1672651,366;1808172,44;1681422,423;1692723,469
3273110;1593909,336;1;3;0;2;0;7;56974953714;6,920405658;7,771860753;8,679859596;9,57617144;15299,34977;15326,33333;33,377;1389579,952;1356975,523;1421635,861;1367648,349;1381041,237
3273111;1685025,808;1;9;0;1;0;11;1,48683E+11;13,22847107;13,5663019;13,83997641;14,18184896;15378,94762;15382;34,490;1320225,006;1547454,512;1415176,408;1543664,27;1492380,63
3273120;1619417,541;0;6;0;3;0;32;99753529989;8,70738895;9,810134001;11,02567691;12,04777276;15349,79474;15379,25;34,435;1413741,773;1373741,29;1422725,87;1391417,438;1407132,262
3273121;1359321,265;0;0;1;0;0;7;69466655993;13,0323609;13,46676667;13,61829256;13,99738024;15419,71044;15416,66667;35,183;1186270,751;1438344,654;1346174,485;1444515,879;1369962,738
3273130;2187802,599;4;3;0;1;0;15;82423518293;13,21383782;13,85975645;14,44267334;16,11364662;15465,51534;15462,5;36,100;1796161,432;1753721,95;1774295,872;1765433,629;1823387,57
3273141;1763416,742;0;0;0;4;0;18;1,18015E+11;14,85642494;15,57598391;16,04938026;17,91182658;15501,46843;15495;36,750;1400518,517;1641539,196;1570986,526;1656916,524;1584872,24
3273142;1900807,919;0;10;0;5;0;14;62378610888;8,822481571;9,627919607;10,27573006;11,09302445;15394,69718;15391;34,670;1532701,872;1539122,526;1623955,151;1553900,912;1538418,933
3273150;1690205,69;0;7;5;0;0;27;31245623064;13,88653463;15,55662937;15,50158089;16,00389702;15498,43042;15490,16667;36,653;1517280,686;1630470,143;1616929,313;1640936,097;1608680,609
3273160;1621935,985;1;5;1;1;0;19;23571143469;19,40475136;20,55427297;18,63887556;18,17180903;15502,30696;15487;36,590;1513282,903;1694328,572;1577605,292;1690698,022;1647815,01
3273170;2870321,303;0;0;6;5;0;40;1,62167E+11;32,59222106;31,19278146;28,64474939;25,49516042;15480,80671;15460,25;36,055;1818768,74;2631645,318;1860846,538;2537102,928;2332954,369
3273180;1152578,61;1;5;0;1;0;18;32880504760;22,36514496;20,84267192;19,62215654;19,28077786;15477,5346;15480,25;36,455;1187629,012;1499429,987;1236803,799;1488004,29;1425438,203
3273190;1702084,008;2;7;1;4;0;38;16441167159;21,97270701;20,47629376;18,31528251;17,12864587;15477,86552;15477;36,390;1674413,354;1773617,334;1651522,878;1765301,377;1759946,218
3273200;2083231,78;1;0;0;8;0;49;1,67027E+11;29,47134837;28,92733039;26,06014096;24,85188514;15461,02737;15438,625;35,623;1775800,635;2322559,742;1586435,79;2241860,896;2143185,114
3273210;1723324,173;1;2;0;2;0;35;82715605535;15,20699992;15,0974017;15,06081059;14,92951632;15463,02673;15467,75;36,205;1533409,062;1652359,003;1557740,627;1658587,321;1644985,513
3273220;2790656,839;0;1;1;3;0;23;4,21363E+11;14,92139192;14,62613608;14,87809595;15,27691071;15416,01507;15434;35,530;1425714,034;1717330,072;1573173,204;1716140,993;1633114,851
3273230;1912632,042;5;13;0;6;0;30;28120780167;18,16591832;18,0573073;17,34018407;16,97637883;15394,07865;15401,33333;34,877;1896144,678;1860889,857;1747143,803;1847462,777;1914472,454
3273240;1796014,906;3;8;3;1;0;104;1,68135E+11;21,78614627;21,38856721;19,66903203;18,27668931;15443,60633;15429,26434;35,435;2038915,036;1932290,837;1487552,492;1892902,943;2046765,179
3273250;2318901,169;3;28;0;2;0;26;1,55008E+11;16,69793538;16,25938626;16,94805253;15,88864555;15344,86594;15361;34,070;1710664,662;1840208,928;1595813,221;1809560,408;1826328,269
3273260;1454272,914;1;23;0;3;0;7;54244331075;11,35714166;11,84778735;11,77901743;11,88868001;15266,52447;15246,33333;31,777;1318509,37;1425959,644;1295042,792;1406039,1;1390703,061
3274010;1129296,871;0;31;0;3;1;24;4886976958;7,190832128;8,140804057;8,182708214;8,779515055;15446,37915;15450,5;35,860;1133557,024;1133395,332;1144917,324;1139523,145;1140650,208
3274020;958036,5034;0;2;0;1;0;12;5533261679;9,920206756;11,12650594;10,74050398;11,68813844;15425,9025;15402,875;34,908;971355,6432;995925,958;982485,573;999546,4242;995937,72
3274030;1067930,362;0;3;0;0;0;12;16733081800;13,83747828;14,99387205;15,09700616;16,73964115;15494,60745;15487,5;36,600;1069698,512;1189646,043;1135916,744;1198762,457;1168890,561
3274040;1463275,704;3;18;2;3;0;18;83316848922;13,18555489;13,90220021;14,68738699;15,33681979;15512,1472;15498;36,810;1480511,514;1487250,565;1458435,681;1510393,414;1565631,347
3274050;1157558,428;1;11;0;3;0;15;9485559082;14,89187513;17,06594847;15,33551463;17,78020321;15464,69183;15466,5;36,180;1173300,125;1229990,821;1185735,076;1233361,311;1227391,752
3275010;2138618,787;0;8;2;3;0;95;30966162187;23,65703458;24,90054049;22,71547777;23,04189139;15541,46583;15534,5;37,540;2012251,667;2112860,687;1953608,982;2100968,149;2091067,271
3275011;1907345,01;0;9;0;9;0;60;27974926281;13,37911224;14,73747658;15,12861909;15,97684344;15442,49643;15436;35,570;1825527,796;1761027,934;1758131,911;1764068,993;1792610,525
3275012;1629845,67;1;8;7;7;0;36;16654861906;17,21069345;18,51130241;17,66426275;17,86552845;15499,1981;15478;36,410;1617865,145;1653418,122;1592229,426;1653596,45;1666574,332
3275020;1569923,002;0;16;0;13;0;70;11885351475;16,91691134;18,47732739;18,07111851;18,38210447;15485,22673;15474,75;36,345;1616620,336;1596842,226;1549174,922;1597363,64;1620928,462
3275030;1222043,198;0;6;0;6;0;22;10695181757;12,03714631;14,89818437;14,61235821;14,51189297;15473,29879;15474;36,330;1235247,295;1261637,962;1246674,074;1269043,335;1267719,694
3275031;2304597,139;0;8;0;5;0;60;51238993636;15,16007131;16,5731681;16,39707901;17,25270538;15461,82911;15457,5;36,000;1946196,239;1944285,062;1933078,21;1944569,071;1943124,445
3275040;2073885,982;0;13;1;9;0;93;14516273829;29,25296074;31,31186856;29,81545981;29,71831926;15532,04798;15531;37,470;2040550,358;2145070,509;1980825,753;2129252,515;2118622,15
3275041;2216919,991;0;5;0;6;0;81;50530850287;22,72194611;24,60555496;23,19349627;23,56679573;15506,70484;15510,5;37,060;1994849,579;2116694,327;1916063,553;2099936,517;2083306,705
3275050;2065872,797;0;15;0;8;0;67;23342936392;30,00729698;32,90100114;29,20071068;29,01638607;15529,33998;15527;37,390;1950965,314;2182296,21;1930215,81;2157781,376;2107763,429
3275060;1812658,713;0;4;0;3;0;79;15336716695;25,23029365;28,08228625;26,48755487;26,79206661;15564,59167;15557,66667;38,003;1779667,371;1896963,059;1766699,009;1890205,897;1869767,871
3275061;1989430,395;0;4;3;7;0;76;21580588877;29,88886543;33,69317356;31,79560062;30,9898972;15545,35664;15529,33333;37,437;1925361,753;2121598,272;1879680,89;2099229,463;2067182,264
3275070;2060851,457;0;9;6;8;2;86;20632403453;24,56323487;28,52738412;27,74000277;28,38334462;15527,47304;15522,66667;37,303;2003760,851;2079527,706;1937206,913;2067622,481;2069179,39
3276010;2056102,875;0;26;0;9;0;32;32013615949;10,10639486;11,40651401;11,16960266;12,54325095;15409,06546;15410;35,050;1821879,625;1765578,456;1835358,976;1773564,731;1781720,852
3276011;1485160,677;0;7;0;2;0;36;39177525647;10,46268376;11,83332391;11,53057383;12,58799342;15424,64394;15416;35,170;1409241,53;1425194,293;1432032,084;1437259,269;1436292,511
3276020;1655908,33;0;9;4;6;0;58;16477048367;14,62986038;16,18180169;16,43195626;17,48555077;15480,99844;15485,33333;36,557;1642099,857;1636392,922;1615891,42;1641526,57;1656589,325
3276021;2207789,145;0;11;0;0;0;32;56024601355;11,65204814;12,87060091;12,72686609;14,11603192;15458,48201;15455,25;35,955;1705227,455;1780749,993;1856594,617;1794435,555;1748485,191
3276030;1952552,819;0;7;0;5;0;73;15318910514;16,53859179;18,25334987;17,79885861;19,26607679;15523,42214;15532,33377;37,497;1889336,553;1887318,734;1876274,831;1891918,225;1897065,698
3276031;1557107,137;0;6;1;0;0;32;10820202156;12,90630097;14,51744498;13,96990261;15,56126923;15451,13155;15441,08472;35,672;1502972,057;1543906,762;1533198,94;1547155,658;1534282,609
3276040;1898120,303;0;21;1;13;0;75;19006379552;16,95285512;18,47121788;17,60212423;18,82022174;15498,52237;15501,5;36,880;1890195,167;1843617,52;1808878,056;1845470,079;1876783,841
3276041;1957736,246;0;16;0;1;0;51;20753386148;10,80145011;11,92485705;11,55699571;13,33969647;15432,37921;15431,5;35,480;1797574,823;1779755,68;1826185,776;1786626,184;1783186,658
3276050;2064515,238;2;3;25;41;0;55;42104727871;19,24495973;21,8124789;19,16991541;19,83257392;15484,79335;15472;36,290;2400269,652;1955540,517;1829895,087;1945911,479;2219465,637
3276060;2555698,145;1;5;0;1;0;6;1,68372E+11;11,78169996;13,88482743;14,8050354;16,70615004;15445,61445;15449;35,830;1499575,286;1674030,779;1740846,816;1693088,332;1631073,192
3276061;2129553,161;3;10;0;6;0;30;49408684567;16,91502318;20,87489838;18,75173725;20,60594528;15479,59056;15474,54118;36,341;1909246,512;1913420,674;1846044,509;1911368,152;1947411,785
3277010;1447257,997;0;42;28;5;0;42;5232139856;10,60847118;11,26374564;10,96876677;10,70258709;15361,89999;15366;34,170;1454979,528;1438647,645;1434702,317;1439473,108;1459525,763
3277020;1573557,805;0;17;1;7;0;25;7235699022;14,45520065;15,63737705;15,09550184;15,39709552;15404,22829;15409;35,030;1546093,286;1573135,956;1551146,235;1572603,151;1567025,831
3277030;1514040,725;4;14;4;2;0;23;18262010240;11,84573798;12,34595596;12,81772915;13,55823945;15329,19281;15360;34,050;1542070,118;1490153,308;1461447,192;1489406,757;1543193,09
3278010;763203,7603;0;172;0;1;12;10;5057748504;3,488799047;3,730701644;3,291716736;3,229762716;15123,47052;15133;29,510;752411,5052;783135,0978;772320,7323;781836,5916;768747,6713
3278020;867472,5554;0;126;0;0;4;9;3437729742;3,274498232;3,351779353;3,068798439;2,820260703;15116,34439;15088,51094;28,620;862110,7393;873652,0083;866248,9555;871664,5449;867305,9982
3278030;1028213,423;0;108;0;0;10;15;18910446263;5,477129931;5,989014619;5,546390811;4,797407561;15224,62036;15223;31,310;967173,1285;1042845,702;1030910,729;1042742,854;1008247,254
3278031;734147,8352;0;67;0;0;6;7;2329570171;4,210043768;4,769977825;4,501329993;3,912972905;15192,61649;15193;30,710;738882,3592;747016,9803;742109,6803;747179,1406;745027,6539
3278040;1179858,582;3;72;0;4;10;20;11492119023;12,27391433;14,41220258;13,23571083;10,57704357;15341,47504;15341,5;33,680;1202126,356;1232533,251;1185135,276;1231277,933;1237852,599
3278050;1137292,405;0;91;0;0;6;13;7947452542;13,38356172;16,07044239;14,9184622;11,49470445;15333,31014;15319;33,230;1101089,859;1190780,026;1141948,353;1187853,778;1158805,433
3278060;1101545,63;0;141;1;1;7;14;11026593185;5,709844;6,962222471;6,29692054;5,816916685;15151,71504;15138,53155;29,621;1048713,812;1099841,423;1077451,855;1093765,782;1072086,72
3278070;757725,2841;0;60;0;1;6;11;5300582375;6,681833583;7,935214945;6,974893383;5,91339419;15172,07787;15175;30,350;772035,7496;796516,3069;771803,7945;794557,6224;789508,449
3278071;1150513,321;0;67;0;0;0;6;22821081230;5,259500994;6,141960767;5,516402395;5,008017097;15143,09861;15154;29,930;1079660,071;1123765,681;1100650,534;1115820,737;1099156,214
3278080;1561997,876;0;72;0;0;1;22;41408405523;10,26761683;11,88959238;10,8246846;9,615714785;15288,01835;15289;32,630;1324859,783;1459543,416;1411354,105;1451845,787;1401000,377
3279010;1209864,492;0;121;1;1;15;11;4300826443;1,882185767;2,201059821;2,149183123;2,170477459;15160,16608;15146,33333;29,777;1173734,46;1182855,125;1194387,022;1182273,79;1171660,325
3279020;830941,6576;0;31;1;1;6;2;5933643291;1,602738497;1,812569393;1,744811104;1,842045658;15199,65491;15203;30,910;838934,6413;835045,9595;844273,4614;837451,1581;838045,1103
3279030;959677,0656;0;109;0;2;12;4;3659759761;1,283086641;1,421671715;1,452712286;1,511235641;15148,87047;15155,5;29,960;945625,6663;951902,2106;958767,0581;952245,7534;945996,3733
3279040;912266,5867;0;58;0;1;8;4;3237478702;1,114508571;1,283262451;1,371977674;1,59996388;15191,9052;15206,59438;30,982;908738,3848;907759,7259;916628,2729;909323,6424;907417,9889
